"ID_ENCUESTA" "ID_ENCUESTADO" "LOCALIDAD" "SEXO" "ESTRATO" "EDAD" "EDADRANGO" "P2" "P2_1" "P6" "P6_1" "P106" "P102" "P103" "P109" "P111" "P112" "P117" "P121" "P121_1_1" "P121_1_2" "P121_2" "P121_2_2" "P446" "P446_1" "P128" "P203" "P203_1_1" "P203_1_A" "P203_2" "P203_1_B" "P204_1" "P214_1" "P204_2" "P214_2" "P204_3" "P214_3" "P204_4" "P214_4" "P204_6" "P214_6" "P204_13" "P214_13" "P204_19" "P214_19" "P204_8" "P214_8" "P204_20" "P214_20" "P204_21" "P214_21" "P204_22" "P214_22" "P204_23" "P214_23" "P204_24" "P214_24" "P204_25" "P214_25" "P204_26" "P214_26" "P204_27" "P214_27" "P204_28" "P214_28" "P204_29" "P214_29" "P204_1_1" "P204_1_1_1" "P208_1" "P208_2" "P208_3" "P208_4" "P208_5" "P208_6" "P208_OTRO" "P208_OTRO_1" "P207" "P207_1" "P230" "P233" "P234_1" "P234_2" "P234_4" "P234_5" "P234_6" "P234_11" "P234_14" "P234_17" "P234_18" "P234_19" "P234_20" "P234_21" "P234_22" "P234_23" "P234_24" "P234_25" "P234_26" "P234_27" "P234_28" "P234_29" "P234_30" "P449" "P305" "P308" "P450_1" "P450_2" "P450_3" "P450_4" "P450_5" "P401_1_1" "P405" "P407_1" "P407_2" "P407_3" "P407_1_1" "P412_1" "P412_2" "P412_3" "P412_4" "P412_5" "P412_6" "P417" "P421" "P444" "FEX" "_UUID" "_INDEX"
"020SEG_Percepción_y_Victimización_en_Bogotá" "182937413" 11 1 3 18 1 3 NA 5 NA 4 2 2 5 5 6 3 1 1 2 2 NA 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 4 3 3 3 3 2 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 623.761786743516 "4d755ad1-4b41-4f19-88d1-93b1e051e001" 1946
"020SEG_Percepción_y_Victimización_en_Bogotá" "182944045" 11 1 3 38 3 1 NA 2 NA 4 2 2 15 2 2 1 1 1 2 2 NA 2 1 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 2 1 1 1 1 1 1 2 2 2 2 2 2 2 2 1 1 3 1 1 1 3 3 3 1 2 1 1 NA 3 3 3 1 3 3 1 3 1 623.761786743516 "bf5f97e4-987f-4a1e-90d6-1d535cab0163" 2004
"020SEG_Percepción_y_Victimización_en_Bogotá" "189896210" 11 1 3 36 3 1 NA 1 NA 4 1 2 3 2 8 1 1 1 2 2 NA 1 NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 2 2 1 2 2 2 1 2 1 1 1 1 1 1 2 1 1 1 2 1 1 5 1 4 1 1 1 1 1 3 2 NA NA NA NA NA NA NA NA NA NA 1 4 1 623.761786743516 "0d189e04-d014-4fee-86b4-d0f82e801ba8" 7271
"020SEG_Percepción_y_Victimización_en_Bogotá" "181552063" 11 1 3 48 4 1 NA 2 NA 5 1 2 4 2 8 1 1 1 1 2 NA 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 2 1 2 2 1 2 2 2 2 2 1 2 1 2 1 2 2 2 2 2 2 5 2 NA 4 4 4 3 3 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "6cb73576-b209-4d41-a211-13d98cf86552" 32
"020SEG_Percepción_y_Victimización_en_Bogotá" "181571168" 11 1 3 35 2 2 NA 2 NA 4 2 2 1 2 8 1 1 1 1 2 NA 2 6 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 5 1 2 3 1 2 2 2 1 1 1 2 2 1 NA NA NA NA NA NA 1 3 2 623.761786743516 "26222ebd-05b5-473e-8e06-9d7305c22d1b" 75
"020SEG_Percepción_y_Victimización_en_Bogotá" "181621482" 11 1 3 52 4 1 NA 1 NA 4 2 2 3 2 7 1 1 1 1 2 NA 2 3 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 1 2 2 2 3 3 3 3 1 1 2 1 3 NA NA NA NA NA NA 2 NA 2 623.761786743516 "6341ee1b-86e1-4b93-b4a9-2375133b1bd4" 316
"020SEG_Percepción_y_Victimización_en_Bogotá" "182264581" 11 1 3 53 4 1 NA 1 NA 5 1 2 14 3 NA 7 1 1 1 2 NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 2 2 1 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 623.761786743516 "2854e0de-b51f-41ba-8877-d895c2c57c7d" 884
"020SEG_Percepción_y_Victimización_en_Bogotá" "182264591" 11 1 3 NA 5 4 NA 7 NA 4 2 2 15 2 1 1 1 1 1 2 NA 2 6 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 1 1 1 2 1 1 2 1 2 2 1 2 1 2 1 5 2 NA 3 3 1 1 1 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "15bae62b-221e-46bd-af7d-3f40bcdb9ecb" 889
"020SEG_Percepción_y_Victimización_en_Bogotá" "182277704" 11 1 3 NA 2 1 NA 1 NA 4 2 2 1 2 3 1 1 1 1 2 NA 2 3 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 1 2 1 1 1 2 2 1 1 2 2 2 2 2 2 2 2 2 5 1 4 2 2 3 3 2 4 1 1 1 1 1 4 4 4 4 4 4 1 4 2 623.761786743516 "d47e7e3b-0ba1-4e16-a3f9-fda44cbeb663" 985
"020SEG_Percepción_y_Victimización_en_Bogotá" "182905337" 11 1 3 49 4 1 NA 3 NA 4 2 2 1 3 NA 4 1 1 1 2 NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 2 2 2 2 2 1 2 2 1 1 1 2 2 2 2 2 2 2 2 2 2 5 2 NA 3 3 3 3 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "b5f36566-02d0-4873-950b-4852ec7bde40" 1795
"020SEG_Percepción_y_Victimización_en_Bogotá" "182937387" 11 1 3 26 2 1 NA 3 NA 1 1 1 5 1 NA 1 1 1 1 2 NA 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 2 NA 4 3 3 4 4 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "307e8128-d444-406f-b901-c29165ae7fb5" 1932
"020SEG_Percepción_y_Victimización_en_Bogotá" "181525076" 11 1 3 37 3 3 NA 1 NA 4 1 2 7 3 NA 3 2 NA NA NA NA 2 4 9 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 2 1 2 2 1 2 1 2 2 2 2 2 2 2 2 5 2 NA 3 3 3 1 2 3 1 1 2 1 2 NA NA NA NA NA NA 2 NA 1 623.761786743516 "66cde081-2a71-43db-956d-bb2a4c2361f6" 10
"020SEG_Percepción_y_Victimización_en_Bogotá" "181525078" 11 1 3 75 6 1 NA 6 NA 4 2 2 3 1 NA 1 2 NA NA NA NA 2 4 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 2 2 2 1 1 2 2 2 2 1 2 2 2 2 2 2 2 2 2 1 4 2 NA 3 2 2 4 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "34b77ce4-690b-4f0c-b96e-95f09d5d5abd" 11
"020SEG_Percepción_y_Victimización_en_Bogotá" "181552411" 11 1 3 68 5 2 NA 6 NA 4 2 2 5 1 NA 7 2 NA NA NA NA 1 NA 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 1 1 1 2 2 2 1 2 2 2 2 2 2 2 2 2 2 5 2 NA 1 2 1 2 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "6caf1b66-7efe-4e73-a6ee-b553769e572f" 34
"020SEG_Percepción_y_Victimización_en_Bogotá" "181554447" 11 1 3 55 4 1 NA 2 NA 4 2 2 5 5 4 1 2 NA NA NA NA 2 5 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 1 2 2 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 NA 3 2 2 1 1 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "f129e2c7-7f26-4514-84e8-133ac8e7451e" 48
"020SEG_Percepción_y_Victimización_en_Bogotá" "181566860" 11 1 3 57 5 1 NA 2 NA 5 2 2 3 2 8 7 2 NA NA NA NA 1 NA 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 1 1 2 1 1 2 1 1 2 1 2 2 2 2 2 2 1 1 2 NA 3 2 2 2 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "2adbfbfd-eefb-4c54-a12e-43cca40834c6" 66
"020SEG_Percepción_y_Victimización_en_Bogotá" "181566894" 11 1 3 73 6 1 NA 6 NA 4 2 2 5 1 NA 2 2 NA NA NA NA 2 1 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 3 3 3 2 2 2 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "7c3fe411-c0f9-44aa-8ecb-08a7ab7da748" 69
"020SEG_Percepción_y_Victimización_en_Bogotá" "181594573" 11 1 3 82 6 1 NA 6 NA 5 2 2 15 2 1 4 2 NA NA NA NA 2 4 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 1 2 1 1 2 5 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "0a292baa-9e63-4565-b20e-5b9187f8358a" 134
"020SEG_Percepción_y_Victimización_en_Bogotá" "181594577" 11 1 3 41 3 1 NA 2 NA 4 2 2 5 5 4 1 2 NA NA NA NA 2 6 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 2 1 2 1 1 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "47c611fd-3e0e-4e21-a5f5-e355f2135b4d" 136
"020SEG_Percepción_y_Victimización_en_Bogotá" "181601505" 11 1 3 62 5 1 NA 2 NA 5 1 2 3 3 NA 1 2 NA NA NA NA 1 NA 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 2 NA 4 2 3 4 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "402cbdd8-3f6b-4cc3-8e3c-b65875bc4392" 150
"020SEG_Percepción_y_Victimización_en_Bogotá" "181613002" 11 1 3 34 2 1 NA 2 NA 4 2 2 1 2 1 1 2 NA NA NA NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 3 2 2 2 2 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "65570938-f89f-4031-bba7-a862552130dd" 211
"020SEG_Percepción_y_Victimización_en_Bogotá" "181613004" 11 1 3 56 5 1 NA 3 NA 4 1 2 5 1 NA 2 2 NA NA NA NA 2 4 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 2 2 2 2 2 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "374424f8-54f0-4f3e-a657-ea7ee4ff85f3" 213
"020SEG_Percepción_y_Victimización_en_Bogotá" "181613006" 11 1 3 21 1 2 NA 1 NA 5 1 1 4 3 NA 1 2 NA NA NA NA 1 NA 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 3 2 4 2 2 2 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "a778c53a-30bb-4d98-99e9-1b200520198d" 214
"020SEG_Percepción_y_Victimización_en_Bogotá" "181613008" 11 1 3 74 6 1 NA 6 NA 4 2 2 1 2 2 1 2 NA NA NA NA 2 4 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 3 3 2 3 4 1 2 2 1 NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "ed05b63e-de80-439f-89eb-18b84a2ec639" 216
"020SEG_Percepción_y_Victimización_en_Bogotá" "181614309" 11 1 3 24 1 3 NA 4 NA 5 1 2 4 3 NA 1 2 NA NA NA NA 2 4 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 2 1 2 2 2 2 1 1 2 2 1 2 1 2 2 2 2 2 2 2 2 5 2 NA 3 4 3 4 3 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 623.761786743516 "ad7d0a7a-7485-4b96-9bc1-68fcacb48910" 221
"020SEG_Percepción_y_Victimización_en_Bogotá" "181620933" 11 1 3 NA 4 1 NA 1 NA 4 2 2 1 2 3 4 2 NA NA NA NA 2 4 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 2 2 2 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 623.761786743516 "e2584b51-4be9-441d-831b-d826bd3ec1f4" 293
"020SEG_Percepción_y_Victimización_en_Bogotá" "181621473" 11 1 3 NA 5 1 NA 97 NA 4 2 2 3 2 2 1 2 NA NA NA NA 1 NA 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 1 1 1 1 2 1 1 2 2 2 2 2 1 1 2 2 2 5 2 NA 3 3 4 3 4 4 1 1 1 1 2 4 4 4 4 4 4 2 NA 2 623.761786743516 "d9fc1a6f-c677-4b60-9733-4984634421cd" 313
"020SEG_Percepción_y_Victimización_en_Bogotá" "181834706" 11 1 3 60 5 1 NA 2 NA 4 2 2 15 2 8 1 2 NA NA NA NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 2 2 2 2 1 2 1 1 2 1 1 1 2 1 1 2 1 1 2 1 1 2 NA 2 1 2 2 2 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "b70727b9-6917-4781-ac24-374345cdabb3" 323
"020SEG_Percepción_y_Victimización_en_Bogotá" "181872606" 11 1 3 55 4 1 NA 2 NA 4 1 1 1 2 6 1 2 NA NA NA NA 2 1 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 2 2 2 2 1 2 1 2 2 1 1 1 1 2 2 2 2 1 1 1 5 1 4 2 3 2 3 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "f59bfad8-d7e3-4a31-a109-150041cfcb31" 374
"020SEG_Percepción_y_Victimización_en_Bogotá" "181896654" 11 1 3 27 2 3 NA 5 NA 4 2 2 4 2 8 3 2 NA NA NA NA 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 2 2 2 2 1 2 2 2 2 1 1 1 2 2 2 2 2 2 2 2 5 2 NA 1 5 3 4 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "bc325475-35ba-438c-962d-e1066923bd35" 406
"020SEG_Percepción_y_Victimización_en_Bogotá" "181906382" 11 1 3 55 4 2 NA 2 NA 4 2 2 1 2 8 24 2 NA NA NA NA 2 4 7 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 2 2 2 2 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "04d21286-ccf7-4bfd-8ee8-05d7fe644ca5" 424
"020SEG_Percepción_y_Victimización_en_Bogotá" "181926410" 11 1 3 77 6 1 NA 6 NA 4 2 2 1 2 2 1 2 NA NA NA NA 2 3 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 1 1 1 1 2 2 1 2 1 2 2 2 2 2 2 2 2 1 2 NA 2 2 2 2 2 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "c49b4117-9e18-4217-9baa-c62ad2189feb" 473
"020SEG_Percepción_y_Victimización_en_Bogotá" "181926414" 11 1 3 47 4 1 NA 2 NA 5 1 1 15 2 6 7 2 NA NA NA NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 2 NA 3 3 3 3 3 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "bfbd6eea-f787-482e-9ec8-31c5f62e0337" 474
"020SEG_Percepción_y_Victimización_en_Bogotá" "181926417" 11 1 3 35 2 1 NA 1 NA 4 1 1 15 5 8 1 2 NA NA NA NA 2 4 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 1 2 4 3 3 3 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 623.761786743516 "1b781e94-1bd2-422c-9cb4-4d5998d46ae4" 476
"020SEG_Percepción_y_Victimización_en_Bogotá" "181926430" 11 1 3 21 1 3 NA 1 NA 5 1 1 5 1 NA 21 2 NA NA NA NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 3 4 3 2 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "272e432a-d134-4fbc-8060-0d5ba42204a5" 481
"020SEG_Percepción_y_Victimización_en_Bogotá" "181942897" 11 1 3 23 1 2 NA 1 NA 5 1 1 5 1 NA 1 2 NA NA NA NA 2 4 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 2 NA 3 3 3 3 1 3 1 1 2 2 2 NA NA NA NA NA NA 2 NA 2 623.761786743516 "2e872d11-fa9c-4d7b-b87d-04801c4af55e" 600
"020SEG_Percepción_y_Victimización_en_Bogotá" "182223039" 11 1 3 64 5 2 NA 2 NA 4 2 2 5 2 1 3 2 NA NA NA NA 2 4 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 3 3 2 2 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "90591490-7b42-4601-ab1f-5a46d6527f56" 762
"020SEG_Percepción_y_Victimización_en_Bogotá" "182223089" 11 1 3 37 3 2 NA 1 NA 4 2 2 5 2 2 1 2 NA NA NA NA 2 1 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 2 2 2 2 2 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "4c47b42f-c73a-4416-8842-de45cda64b04" 767
"020SEG_Percepción_y_Victimización_en_Bogotá" "182258308" 11 1 3 83 6 1 NA 6 NA 4 1 2 5 3 NA 2 2 NA NA NA NA 2 6 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 2 2 1 1 1 2 1 2 2 2 1 1 2 2 2 2 2 2 2 2 4 2 NA 2 2 2 2 2 1 1 1 2 2 2 NA NA NA NA NA NA 1 2 2 623.761786743516 "6b9a9280-fbc6-4f98-a40d-439f0c2bc756" 817
"020SEG_Percepción_y_Victimización_en_Bogotá" "182258319" 11 1 3 31 2 3 NA 1 NA 4 2 2 7 4 NA 3 2 NA NA NA NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 2 NA 1 4 5 4 4 5 1 1 2 1 1 NA NA NA NA NA NA 2 NA 1 623.761786743516 "20858a8f-7e24-499d-af95-dab028150888" 824
